CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1_EC2_EC3_EC4_EC5_EC6
C05533,10.7236952,-1.872417801,10.7236952,0.518055556,0.381312451,204.134,196.07,204.0270026,78,1.0,1.5,1.785714286,4.450608909,279.7628977,11.30096491,6.96619778,6.96619778,6.357948465,3.576468924,3.576468924,2.492640538,2.492640538,1.472249143,1.472249143,0.783576567,0.783576567,-1.92,12.08,4.950603466,3.654513294,77.95769337,15.31958218,5.917906046,0.0,0.0,17.90791586,14.38361155,4.794537184,0.0,0.0,0.0,6.420821623,6.420821623,0.0,34.49773092,23.69116081,0.0,5.917906046,12.84164325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.01074299,19.17814874,5.917906046,12.84164325,0.0,0.0,128.97,42.4507101,19.17814874,0.0,0.0,0.0,0.0,0.0,0.0,15.31958218,0.0,0.0,57.0,0.428571429,14,3,7,0,0,0,0,0,0,4,3,7,6,0,0,0,-0.7943,40.6384,3,0,0,0,0,3,3,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05535,10.80036895,-0.992152305,10.80036895,0.077556847,0.629043212,176.217,166.137,176.0381392,63,1.727272727,2.363636364,2.818181818,3.431116084,176.176133,9.560477932,5.947979349,6.76447593,5.574586063,3.219789382,3.628037673,2.208967733,2.664309535,1.213226627,1.417350772,0.58978813,0.734125698,-0.55,8.54569378,4.353178981,4.000675998,70.17619691,0.0,0.0,0.0,0.0,69.4469463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176,23.71337137,0.0,5.733667477,25.3043057,0.0,0.0,0.0,5.733667477,0.0,0.0,12.62878915,22.23295044,9.589074368,0.0,19.26246487,0.0,0.0,80.39,12.01114612,9.589074368,5.11527693,19.26246487,0.0,12.62878915,0.0,0.0,10.84019487,0.077556847,0.0,34.51474096,0.666666667,11,3,4,0,0,0,0,0,0,4,2,6,5,0,0,0,0.2927,42.0602,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05546,11.59910832,-0.343911643,11.59910832,0.03115599,0.465274966,214.289,194.129,214.1550033,86,1.4,2.066666667,2.533333333,4.002635013,266.76685,13.47469149,9.66948757,9.66948757,7.759037475,5.051715403,5.051715403,4.672949066,4.672949066,2.121379732,2.121379732,1.274546516,1.274546516,-1.1,10.41889555,4.612936542,5.366230174,91.20633229,0.0,0.0,0.0,0.0,90.43191439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07210523,12.31727504,11.05045608,0.0,25.3043057,27.68777235,0.0,0.0,11.05045608,4.794537184,0.0,0.0,50.52991908,4.794537184,0.0,19.26246487,0.0,0.0,58.2,0.0,9.589074368,18.35911586,0.0,30.29025213,0.0,0.0,32.19347203,0.0,-0.477864859,0.946097884,38.69843364,0.8,15,2,5,0,0,0,0,0,0,2,2,7,7,0,0,0,0.0709,57.2128,0,0,0,0,0,0,0,2,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05556,12.06464645,-1.16180642,12.06464645,0.003325959,0.262330266,363.436,338.236,363.1464065,138,1.083333333,1.666666667,2.083333333,4.471597705,471.4261321,18.86144284,13.68981242,14.58423961,11.09433057,7.514730792,8.147186324,5.708147054,6.073295425,3.30092694,3.666075311,1.834020981,2.091130766,-1.81,22.19,10.86959701,8.157555597,145.3127361,26.58029947,18.12552249,0.0,11.81435946,11.93861058,14.38361155,4.794537184,12.62878915,0.0,13.8474744,18.75954929,12.17367523,0.0,29.39120353,36.38175918,10.63357721,11.65157352,51.23546176,5.752853607,0.0,0.0,16.36724469,0.0,0.0,12.62878915,57.84440092,19.17814874,5.917906046,33.10993927,0.0,0.0,158.82,41.87849252,19.17814874,30.93322452,0.0,0.0,0.0,13.8474744,23.26236636,15.94672227,0.0,0.0,70.23680138,0.714285714,24,6,9,0,0,0,0,0,0,6,6,10,11,0,0,0,-0.7914,89.6504,2,0,0,0,0,2,2,4,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05560,12.02269122,-4.881990745,12.02269122,0.011462778,0.202204029,490.366,467.182,490.1213276,182,1.272727273,2.0,2.696969697,1.550036226,1065.568805,24.33613434,16.99899165,17.89341884,15.49770824,9.62633444,11.12177955,7.193821892,8.571706511,4.830789129,5.740504792,3.111036978,3.847671525,-2.72,24.91328312,10.04605057,5.802595423,185.2696826,36.04752725,36.19776078,17.69294117,0.0,19.7613077,23.57333278,19.51698385,0.0,0.0,0.0,12.84164325,6.420821623,12.93420204,48.15147372,36.74304842,19.51903521,5.733667477,49.84410603,12.34054944,12.65464015,0.0,11.46733495,5.817862778,0.0,7.822697123,82.63126153,27.93847993,0.0,25.49036604,12.65464015,11.16387794,255.46,56.94983083,29.26058905,36.24420559,0.0,0.0,17.2217398,0.0,19.47568272,25.83447246,0.0,22.44119922,77.86435634,0.5625,33,8,16,0,1,1,0,2,2,14,6,17,10,1,1,3,-1.7299,106.9905,1,2,2,4,0,1,1,2,1,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1_0_0_0_0_0
C05565,10.80985261,-0.982454649,10.80985261,0.12662037,0.478501958,172.14,164.076,172.0484067,66,1.5,2.166666667,2.583333333,2.379687494,237.7025845,9.137828202,6.163522299,6.163522299,5.592224153,3.425131184,3.425131184,2.447712018,2.447712018,1.505423989,1.505423989,0.929963885,0.929963885,-1.59,8.506061479,3.205189072,1.944585909,67.93665487,10.423316,6.041840829,0.0,0.0,12.0004198,14.90586297,4.794537184,0.0,0.0,0.0,6.420821623,6.420821623,0.0,19.49013895,17.90759953,10.63357721,0.0,18.88348408,0.0,0.0,0.0,10.63357721,4.794537184,0.0,0.0,29.05596775,9.589074368,0.0,12.84164325,0.0,0.0,95.5,23.94944036,14.38361155,12.84164325,0.0,0.0,0.0,0.0,5.316788604,5.106527395,0.0,0.0,41.33333333,0.5,12,3,6,0,1,1,0,0,0,3,3,6,3,1,1,1,-0.9408,37.3322,1,0,0,0,0,1,1,3,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1_0_0_0_0_0
C05575,11.01878496,-0.791203704,11.01878496,0.391064815,0.674832346,198.246,182.118,198.1237032,78,1.642857143,2.285714286,2.642857143,2.760305738,300.3570102,10.76758471,8.689046666,8.689046666,6.409702168,4.425878526,4.425878526,4.234937642,4.234937642,2.177421504,2.177421504,1.293127326,1.293127326,-1.36,10.71911392,3.792664444,2.56337845,82.97542522,14.57353677,0.0,6.041840829,0.0,5.969305288,0.0,9.778515705,0.0,0.0,0.0,0.0,6.196843572,39.58508564,14.38409544,5.969305288,9.967957042,0.0,12.46266245,21.14301595,18.21809164,0.0,0.0,0.0,0.0,0.0,52.71167736,11.21535881,0.0,5.693927995,12.52416365,0.0,65.98,12.01114612,4.794537184,0.0,10.90385248,5.693927995,0.0,12.52416365,9.967957042,5.106527395,0.0,0.391064815,35.77560185,0.555555556,14,2,5,0,0,0,0,1,1,2,2,5,4,0,0,1,0.1116,51.7479,1,0,0,2,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05577,10.1073767,-1.253240741,10.1073767,0.250277778,0.438951696,168.148,160.084,168.0422587,64,1.25,1.916666667,2.416666667,3.038105902,295.1093764,9.137828202,6.136640423,6.136640423,5.647065708,3.301157085,3.301157085,2.329071796,2.329071796,1.469891039,1.469891039,0.802999262,0.802999262,-1.55,8.54569378,3.231539972,1.540204514,68.7055107,20.11411937,6.103966388,17.78518419,0.0,0.0,0.0,0.0,0.0,0.0,6.066367069,17.69618563,0.0,0.0,20.11411937,6.286160523,0.0,0.0,6.103966388,0.0,23.7625527,11.49902367,0.0,0.0,11.49902367,0.0,21.60574271,4.794537184,0.0,11.66741788,18.19910121,0.0,77.76,6.103966388,4.794537184,17.06247516,6.286160523,6.066367069,12.13273414,0.0,0.0,15.31958218,0.0,0.0,39.33333333,0.125,12,3,4,0,0,0,1,0,1,4,3,4,2,0,0,1,0.3301,40.7954,0,1,1,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1_0_0_0_0_0
C05583,10.23652211,-1.171759259,10.23652211,0.023750945,0.672749479,182.175,172.095,182.0579088,70,1.538461539,2.230769231,2.769230769,3.052330132,308.4830533,9.844934983,7.097675118,7.097675118,6.18507051,3.689922723,3.689922723,2.512206301,2.512206301,1.674199473,1.674199473,0.956752613,0.956752613,-1.55,9.537336245,3.909515506,1.972379577,75.3897643,19.74445493,6.103966388,17.78518419,0.0,0.0,0.0,0.0,0.0,0.0,6.066367069,17.69618563,0.0,7.109797541,19.74445493,6.286160523,0.0,0.0,6.103966388,7.109797541,23.7625527,11.49902367,4.736862954,0.0,11.49902367,0.0,23.60901285,4.794537184,0.0,11.66741788,18.19910121,0.0,66.76,6.103966388,9.901064579,11.49902367,11.84961201,0.0,25.30889875,0.0,0.0,9.843390349,0.0,0.0,38.83333333,0.222222222,13,2,4,0,0,0,1,0,1,4,2,4,3,0,0,1,0.6331,45.6826,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05585,10.10842593,-0.117777778,10.10842593,0.02787037,0.447608334,138.122,132.074,138.0316941,52,1.3,2.0,2.5,3.211310929,255.0281739,7.560477932,5.112076558,5.112076558,4.736382105,2.709624862,2.709624862,1.8609698,1.8609698,1.138081141,1.138081141,0.636309429,0.636309429,-1.51,6.60778563,2.389632707,1.074893623,57.54633484,10.21305479,11.49902367,6.286160523,0.0,0.0,4.794537184,0.0,0.0,0.0,0.0,18.19910121,0.0,5.563451492,15.00759197,6.286160523,0.0,0.0,0.0,0.0,23.7625527,11.49902367,0.0,0.0,11.49902367,0.0,16.49921531,0.0,0.0,10.35798868,18.19910121,0.0,57.53,0.0,4.794537184,17.06247516,6.286160523,0.0,18.19910121,0.0,0.0,10.21305479,0.0,0.0,32.0,0.0,10,2,3,0,0,0,1,0,1,3,2,3,1,0,0,1,0.9103,35.1591,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1_0_0_0_0_0
C05588,9.631678949,-0.588425926,9.631678949,0.076766345,0.663034992,197.234,182.114,197.1051933,78,1.5,2.214285714,2.785714286,2.880565264,301.4186269,10.55204176,8.319183339,8.319183339,6.68507051,4.382688811,4.382688811,3.004761539,3.004761539,1.986025511,1.986025511,1.212684357,1.212684357,-1.26,10.81849294,4.832432009,2.368670717,83.14304649,20.26670635,0.0,11.49902367,0.0,0.0,0.0,0.0,0.0,0.0,6.066367069,24.74385761,6.544756406,13.21376393,14.94991774,0.0,5.316788604,0.0,6.103966388,20.70222593,23.7625527,11.49902367,10.05365156,0.0,11.49902367,0.0,30.91528072,0.0,0.0,11.66741788,18.19910121,0.0,61.72,6.103966388,10.21305479,5.749511833,17.85771973,0.0,13.17616461,19.18040612,5.316788604,4.736862954,0.0,0.0,35.83333333,0.4,14,3,4,0,0,0,1,0,1,4,3,4,4,0,0,1,0.6536,53.5453,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05589,9.377928949,-0.713425926,9.377928949,0.051362434,0.633375334,183.207,170.103,183.0895433,72,1.538461539,2.230769231,2.769230769,2.986668758,288.1883451,9.844934983,7.396533609,7.396533609,6.18507051,3.93738371,3.93738371,2.682786263,2.682786263,1.811812586,1.811812586,1.037566825,1.037566825,-1.26,9.825178876,4.112564659,2.105391426,76.56813289,20.68358522,0.0,11.49902367,0.0,0.0,0.0,0.0,0.0,0.0,6.066367069,17.69618563,6.544756406,13.21376393,14.94991774,0.0,0.0,5.733667477,6.103966388,13.65455395,23.7625527,11.49902367,10.47053043,0.0,11.49902367,0.0,23.86760874,0.0,0.0,11.66741788,18.19910121,0.0,75.71,6.103966388,10.21305479,12.29426824,11.31296333,0.0,13.17616461,12.13273414,0.0,10.47053043,0.0,0.0,35.33333333,0.333333333,13,4,4,0,0,0,1,0,1,4,3,4,3,0,0,1,0.3929,48.673,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05590,0.0,0.0,0.0,0.0,0.419126524,127.912,126.904,127.912298,8,1.0,1.0,1.0,0.0,0.0,0.0,0.408248291,2.738612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.73,0.099863014,2.209452055,24.51227018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97664013,0.0,0.0,0.0,0.0,0.0,23.97664013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97664013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97664013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.618,15.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05593,10.19837491,-0.892962963,10.19837491,0.047222222,0.664694085,152.149,144.085,152.0473441,58,1.454545455,2.181818182,2.727272727,2.790931452,267.7946101,8.267584714,5.819183339,5.819183339,5.18154055,3.179811727,3.179811727,2.240416742,2.240416742,1.265915241,1.265915241,0.84104967,0.84104967,-1.51,7.595374078,3.053138101,2.292303973,63.91127695,10.21305479,5.749511833,0.0,0.0,5.969305288,4.794537184,0.0,0.0,0.0,12.13273414,17.69618563,0.0,6.420821623,15.00759197,5.969305288,0.0,0.0,6.420821623,0.0,29.82891977,5.749511833,0.0,0.0,5.749511833,0.0,16.18236008,11.21535881,0.0,5.563451492,24.26546827,0.0,57.53,5.969305288,4.794537184,12.17033346,5.563451492,0.0,12.13273414,12.13273414,0.0,10.21305479,0.0,0.0,33.5,0.125,11,2,3,0,0,0,1,0,1,2,2,3,2,0,0,1,1.0193,39.4466,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05608,9.908927312,0.229863946,9.908927312,0.229863946,0.510609105,148.161,140.097,148.0524295,56,1.181818182,1.818181818,2.363636364,2.810693606,259.3961516,8.104448007,5.89691377,5.89691377,5.325698503,3.236018065,3.236018065,2.086731743,2.086731743,1.260330689,1.260330689,0.735827777,0.735827777,-1.57,7.536044539,3.562154413,2.25583465,64.79238228,5.106527395,12.03567236,0.0,0.0,0.0,4.794537184,0.0,0.0,0.0,18.20875424,23.77220574,0.0,0.0,9.901064579,12.36218063,0.0,0.0,0.0,0.0,35.90493987,5.749511833,0.0,0.0,5.749511833,0.0,11.39268792,4.794537184,0.0,5.563451492,30.34148838,6.076020107,37.3,0.0,4.794537184,5.749511833,6.286160523,5.563451492,6.076020107,30.34148838,0.0,5.106527395,0.0,0.0,30.33333333,0.0,11,1,2,0,0,0,1,0,1,2,1,2,2,0,0,1,1.6043,43.2048,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05610,10.15536454,-0.052543462,10.15536454,0.052543462,0.603074375,208.213,196.117,208.0735589,80,1.2,1.733333333,2.133333333,3.195994428,357.1694658,11.25914855,8.558709813,8.558709813,7.223075313,4.294096269,4.294096269,2.769231283,2.769231283,1.869377169,1.869377169,1.16038033,1.16038033,-1.97,11.10674597,5.046466055,2.493667235,87.74935697,14.5802533,6.286160523,11.49902367,5.749511833,0.0,4.794537184,0.0,0.0,0.0,6.076020107,23.77220574,0.0,14.21959508,19.37479049,12.36218063,0.0,0.0,0.0,14.21959508,23.77220574,17.2485355,9.473725908,0.0,17.2485355,0.0,25.612283,4.794537184,0.0,5.563451492,18.20875424,6.076020107,55.76,0.0,9.901064579,5.749511833,23.34863568,0.0,20.29561519,18.20875424,0.0,9.473725908,0.0,0.0,40.66666667,0.181818182,15,1,4,0,0,0,1,0,1,4,1,4,4,0,0,1,1.6215,56.3088,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05629,10.1726233,-0.741802721,10.1726233,0.212314815,0.71164303,150.177,140.097,150.0680796,58,1.272727273,1.909090909,2.454545455,2.453018744,228.5778659,8.104448007,6.156426794,6.156426794,5.2876937,3.545521327,3.545521327,2.379337103,2.379337103,1.470365268,1.470365268,0.895947541,0.895947541,-1.31,7.793199174,3.760481303,2.846053041,65.48198531,5.106527395,0.0,0.0,0.0,5.969305288,4.794537184,0.0,0.0,0.0,30.33183534,11.98427311,6.420821623,0.0,9.901064579,5.969305288,0.0,0.0,12.84164325,0.0,35.89528683,0.0,0.0,0.0,0.0,0.0,11.07583268,11.21535881,0.0,11.98427311,30.33183534,0.0,37.3,5.969305288,4.794537184,6.420821623,6.420821623,5.563451492,0.0,0.0,0.0,5.106527395,0.0,0.0,29.33333333,0.222222222,11,1,2,0,0,0,1,0,1,1,1,2,3,0,0,1,1.7038,42.3988,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05634,10.32444917,0.221526833,10.32444917,0.221526833,0.681153915,175.187,166.115,175.0633285,66,1.461538462,2.307692308,3.076923077,2.636723408,445.1215136,9.259148545,6.949320013,6.949320013,6.30886175,4.03649488,4.03649488,2.914591081,2.914591081,2.054252998,2.054252998,1.425055934,1.425055934,-1.77,7.857386378,2.935678423,1.284035067,75.00786815,14.8850431,12.03567236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7625527,23.52059013,0.0,9.901064579,17.18908546,4.983978521,0.0,6.420821623,0.0,29.95939627,5.749511833,0.0,0.0,5.749511833,0.0,16.37666644,11.21535881,0.0,5.563451492,24.39594478,10.90292493,53.09,0.0,9.901064579,5.749511833,6.420821623,22.75253695,0.0,24.39594478,4.983978521,0.0,0.0,0.0,33.66666667,0.1,13,2,3,0,0,0,1,1,2,2,2,3,2,0,0,2,1.6149,49.7315,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05636,11.34662037,-0.142685185,11.34662037,0.066785714,0.35884977,180.207,168.111,180.0898776,70,1.461538462,2.153846154,2.769230769,3.006359727,323.3907823,9.844934983,7.156426794,7.156426794,6.16390246,3.972224695,3.972224695,2.700225573,2.700225573,1.75491679,1.75491679,1.061931285,1.061931285,-1.55,9.537336245,3.909515506,1.972379577,76.16176671,16.57386235,5.749511833,5.783244946,0.0,0.0,4.794537184,0.0,0.0,0.0,6.066367069,18.67749054,11.98427311,5.687386275,9.901064579,11.47063122,0.0,5.733667477,6.420821623,12.27842388,23.7625527,5.749511833,11.46733495,5.687386275,5.749511833,0.0,17.43452875,0.0,0.0,16.7788103,18.19910121,0.0,89.34,0.0,9.901064579,30.18572108,5.563451492,0.0,6.066367069,12.13273414,0.0,11.46733495,0.0,0.0,36.66666667,0.222222222,13,5,4,0,0,0,1,0,1,4,3,4,3,0,0,1,0.5059,50.5211,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1_0_0_0_0_0
C05641,11.35882039,-1.718218065,11.35882039,0.407777778,0.415502006,253.166,246.11,253.0222516,94,1.222222222,1.833333333,2.277777778,3.201342683,611.142477,13.86987901,8.706684756,8.706684756,8.32427496,4.475350846,4.475350846,3.118941625,3.118941625,1.892403056,1.892403056,1.063101711,1.063101711,-2.9,13.16622517,4.954241314,2.815535591,98.8149483,20.30356071,11.44343983,0.0,0.0,11.93861058,9.589074368,9.589074368,0.0,0.0,0.0,12.15204021,6.066367069,5.563451492,29.70319374,23.79787563,4.983978521,0.0,0.0,0.0,33.75357074,5.749511833,5.559266895,0.0,5.749511833,0.0,38.02541623,9.589074368,0.0,16.05191667,16.93692436,6.076020107,144.76,40.28801374,24.28467613,0.0,6.076020107,12.14238718,0.0,0.0,0.0,10.21305479,0.0,0.0,66.16666667,0.0,18,4,8,0,0,0,0,1,1,5,4,8,4,0,0,1,-0.5544,57.3636,1,0,0,1,1,2,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05650,4.034537037,0.903935185,4.034537037,0.903935185,0.538743967,136.158,128.094,136.0748963,52,1.3,2.2,3.1,2.414292094,209.9443549,6.811554788,5.463341292,5.463341292,4.966326495,3.243985383,3.243985383,2.138575465,2.138575465,1.445152098,1.445152098,0.977927759,0.977927759,-1.32,5.46375794,2.131452398,0.774606329,58.69447652,10.63357721,6.327320075,5.817862778,0.0,0.0,0.0,9.967957042,0.0,0.0,0.0,0.0,13.08951281,11.88422985,0.0,11.50524905,9.967957042,0.0,0.0,23.72309002,12.52416365,0.0,10.63357721,11.50524905,0.0,0.0,23.05746985,0.0,0.0,0.0,12.52416365,0.0,49.84,0.0,0.0,0.0,0.0,24.59476186,0.0,12.52416365,20.60153425,0.0,0.0,0.0,21.33333333,0.333333333,10,2,4,0,1,1,0,1,1,4,2,4,0,0,0,2,0.314,39.0114,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05654,11.27634259,-1.329317261,11.27634259,0.020462963,0.603027409,211.173,202.101,211.0480724,80,1.533333333,2.2,2.666666667,3.151299112,448.3061928,11.42228525,7.688086163,7.688086163,7.05774931,4.180316097,4.180316097,2.886425014,2.886425014,1.855130279,1.855130279,1.134063653,1.134063653,-2.11,10.96757952,4.405720409,2.427073423,84.18385336,19.99157049,17.72960035,0.0,0.0,5.969305288,4.794537184,4.794537184,0.0,0.0,0.0,6.420821623,12.48718869,5.563451492,19.80212916,12.25546581,4.983978521,0.0,12.84164325,0.0,27.67755063,5.749511833,5.559266895,0.0,5.749511833,0.0,27.45249912,11.21535881,0.0,22.47273829,10.86090425,0.0,107.46,17.27808402,19.49013895,24.09902273,6.286160523,6.066367069,0.0,0.0,4.983978521,5.106527395,0.0,0.0,50.83333333,0.222222222,15,3,6,0,0,0,0,1,1,4,3,6,4,0,0,1,-0.0898,50.0718,0,0,0,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05665,9.324861111,0.475694444,9.324861111,0.475694444,0.449074511,73.095,66.039,73.05276384,30,1.8,2.4,2.4,2.401715223,28.07403392,4.121320344,2.977162391,2.977162391,2.414213562,1.552198841,1.552198841,0.744016936,0.744016936,0.284517797,0.284517797,0.068041382,0.068041382,-0.37,4.63,3.63,3.63,30.97054805,10.52820466,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544756406,6.420821623,0.0,4.794537184,6.286160523,0.0,5.733667477,6.420821623,6.544756406,0.0,0.0,5.733667477,0.0,0.0,0.0,12.83091693,4.794537184,0.0,6.420821623,0.0,0.0,43.09,0.0,4.794537184,0.0,12.96557803,6.286160523,0.0,0.0,0.0,5.733667477,0.0,0.0,16.0,0.666666667,5,2,2,0,0,0,0,0,0,2,1,2,2,0,0,0,-0.4659,19.7354,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05669,9.599305556,-1.137314815,9.599305556,0.395833333,0.409508363,119.076,114.036,119.0218576,46,1.75,2.25,2.375,3.181845867,95.85105032,6.568914101,4.033385625,4.033385625,3.625897658,1.962660471,1.962660471,1.20007983,1.20007983,0.508243056,0.508243056,0.186930639,0.186930639,-1.13,6.87,2.949731932,4.87,45.07786683,5.106527395,6.420821623,0.0,6.544756406,5.969305288,14.90885545,0.0,0.0,0.0,0.0,0.0,4.923311049,0.0,14.82437563,5.969305288,0.0,0.0,6.420821623,6.544756406,10.11431827,0.0,0.0,0.0,0.0,0.0,22.54390014,4.794537184,10.11431827,6.420821623,0.0,0.0,80.44,23.85819437,14.90885545,0.0,0.0,0.0,0.0,0.0,0.0,5.106527395,0.0,0.0,33.66666667,0.666666667,8,1,5,0,0,0,0,0,0,3,1,5,3,0,0,0,-0.2622,24.1142,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
C05678,9.926712963,-4.326195988,9.926712963,0.41242284,0.348038008,141.063,132.999,141.0190944,50,1.625,2.0,2.0,3.823378455,108.6059378,6.78445705,4.058909992,4.953337183,3.481380475,1.915468546,3.597014697,1.305412084,3.07968336,0.599073434,1.586401792,0.137314052,0.411942157,0.07,8.07,2.56884473,2.395838504,46.28972551,20.62701808,0.0,5.845054792,0.0,7.595762327,4.565048285,0.0,0.0,0.0,0.0,0.0,6.544756406,0.0,19.45839889,7.595762327,0.0,5.733667477,5.845054792,6.544756406,0.0,0.0,5.733667477,0.0,0.0,7.595762327,27.2831618,4.565048285,0.0,0.0,0.0,0.0,103.78,19.98557353,4.565048285,0.0,0.0,0.0,0.0,0.0,0.0,20.62701808,0.0,9.926712963,22.71217593,1.0,8,5,5,0,0,0,0,0,0,3,4,6,2,0,0,0,-1.5588,27.1053,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1_0_0_0_0_0
