CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1_EC2_EC3_EC4_EC5_EC6
C05715,9.854713719,-0.916018519,9.854713719,0.033009259,0.545939502,128.131,120.067,128.0585775,50,1.888888889,2.444444444,2.777777778,3.301519318,138.3836461,7.276020882,4.871589582,4.871589582,4.16390246,2.53514789,2.53514789,1.668006195,1.668006195,0.835029965,0.835029965,0.343527127,0.343527127,-1.08,7.92,3.866332007,4.779614682,52.88724572,10.84019487,0.0,0.0,0.0,5.969305288,4.794537184,0.0,5.261891555,0.0,0.0,6.420821623,6.420821623,12.11106214,9.901064579,5.969305288,0.0,5.733667477,18.88348408,0.0,0.0,6.069221313,5.733667477,0.0,0.0,0.0,17.11767351,4.794537184,11.33111287,12.84164325,0.0,0.0,87.11,12.01114612,4.794537184,12.84164325,0.0,0.0,0.0,6.069221313,0.0,16.10208643,0.0,0.0,31.5,0.6,9,3,4,0,0,0,0,0,0,3,2,4,3,0,0,0,-0.29792,30.4582,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C05727,10.47013416,-0.951157407,10.47013416,0.161679894,0.599077746,162.19,154.126,162.0224891,57,1.9,2.5,2.8,3.887946041,163.8065199,8.853371151,5.456415517,6.272912098,5.074586063,2.656128783,3.233479052,1.758013978,2.091347311,0.842256369,1.175589702,0.420053106,0.645963421,-0.71,7.397642627,3.45638175,2.72394334,64.02122628,0.0,0.0,0.0,0.0,63.23609617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176,24.50527417,5.316788604,0.0,12.96557803,5.752853607,0.0,0.0,5.316788604,0.0,0.0,12.62878915,28.77770685,9.589074368,0.0,6.9237372,0.0,0.0,66.4,12.01114612,9.589074368,5.907179729,5.752853607,0.0,6.9237372,12.62878915,5.316788604,5.106527395,0.161679894,0.0,31.70382937,0.6,10,2,4,0,0,0,0,0,0,3,2,6,4,0,0,0,-0.2268,37.6985,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C05729,10.95240741,-1.054095805,10.95240741,0.20385456,0.485744754,177.205,168.133,177.0333881,63,1.818181818,2.454545455,2.909090909,3.635656369,178.0762675,9.560477932,5.740872568,6.557369149,5.574586063,2.907893762,3.485244032,1.884702443,2.218035776,0.930173428,1.289290185,0.369509997,0.520884712,-0.75,8.347560976,4.1954394,3.841604938,69.36111698,0.0,0.0,0.0,0.0,68.59078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176,24.50527417,5.316788604,5.733667477,6.041840829,12.29761001,0.0,0.0,11.05045608,0.0,0.0,12.62878915,35.32246325,9.589074368,0.0,0.0,0.0,0.0,92.42,12.01114612,9.589074368,12.45193614,5.752853607,0.0,0.0,12.62878915,5.316788604,10.84019487,0.20385456,0.0,35.10709593,0.6,11,4,5,0,0,0,0,0,0,4,3,7,5,0,0,0,-1.288,41.0789,1,0,0,0,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C05822,11.68337061,-4.914681809,11.68337061,0.03660891,0.373590135,323.198,309.086,323.051851,118,1.523809524,2.190476191,2.714285714,2.305107337,615.2554815,15.78409257,10.512047,11.40647419,9.72536397,5.75695602,7.287252763,4.341117261,5.533089673,2.874070122,3.392130475,2.004577789,2.582153648,-1.33,16.04767213,5.811942249,3.46950225,117.3545989,30.47040843,24.12976194,6.227901171,0.0,13.51244052,9.09084681,9.359585469,4.983978521,0.0,0.0,6.066367069,6.196843572,6.606881965,33.8255364,13.6405599,9.551078169,0.0,24.53980033,12.34054944,22.74749122,0.0,11.42341088,5.817862778,0.0,7.822697123,54.46973729,13.8256584,0.0,6.227901171,17.05774782,0.0,177.36,44.65912282,14.46611286,5.817862778,0.0,4.567099648,12.26321064,0.0,9.507725683,25.36388103,0.0,16.15815656,52.81406566,0.555555556,21,6,11,0,1,1,0,1,1,9,5,12,4,1,1,2,-2.446,66.8291,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C05837,10.92454911,-4.871255197,10.92454911,0.003048469,0.144080479,448.475,428.315,448.0610222,160,1.206896552,1.931034483,2.620689655,1.854889236,975.6806789,21.1814338,14.82048757,16.45348073,13.69169046,8.444199475,10.68900066,6.338694,8.514794282,4.350513959,5.726651321,2.923724241,4.24105579,-1.71,21.98598688,8.972491863,5.262667508,169.4500702,30.14695105,34.89558091,0.0,0.0,10.39900058,4.552749874,4.283811063,8.417796984,0.0,35.11669888,11.62981856,23.52059013,6.606881965,42.41733045,38.10752745,4.983978521,5.155712727,36.27268555,6.606881965,36.02576334,0.0,0.0,0.0,0.0,11.76188495,79.88309783,25.84049622,0.0,5.563451492,35.61802457,10.90292493,181.9,46.85774647,28.84390656,11.46453861,0.0,28.22826137,0.0,6.196843572,14.42350231,9.289612828,0.0,34.7854466,54.94188215,0.4375,29,6,11,0,1,1,1,1,2,10,6,13,6,1,1,3,-0.6236,103.4295,0,4,4,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0_0_1_0_0_0
C05855,9.872639031,-1.469758562,9.872639031,0.052459373,0.466563339,312.318,292.158,312.120903,122,1.0,1.681818182,2.272727273,2.038024206,485.1692593,16.1125197,11.81763108,11.81763108,10.56208061,6.911488715,6.911488715,4.969106509,4.969106509,3.396496345,3.396496345,2.145146935,2.145146935,-1.48,16.88310996,7.682968838,3.831215924,127.2187072,35.00636288,30.16537738,0.0,6.290026729,0.0,0.0,0.0,0.0,0.0,24.28477435,17.69618563,0.0,13.21376393,35.00636288,6.076020107,0.0,0.0,30.70589228,13.21376393,35.90493987,5.749511833,4.736862954,0.0,5.749511833,0.0,69.45229318,4.736862954,0.0,5.563451492,30.34148838,6.076020107,119.61,37.31277424,15.31958218,6.606881965,5.749511833,5.563451492,0.0,36.41750849,0.0,19.6867807,0.0,0.0,62.0,0.466666667,22,5,7,0,1,1,1,0,1,7,5,7,5,1,1,2,-1.1292,76.957,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C05923,11.70442943,-5.730046734,11.70442943,0.313855553,0.148322726,513.186,495.042,513.0063101,178,1.064516129,1.677419355,2.258064516,2.021842826,1011.625985,23.7756564,14.90933068,17.59261225,13.99541958,7.712682357,12.23386933,5.820861365,10.24083177,3.432848427,7.235468344,2.221119928,5.251002254,-1.43,25.82741422,9.205503886,7.298227468,170.9491596,51.30768771,23.99928544,12.04576395,5.948339281,23.46809137,14.30226287,13.69514485,13.60524126,0.0,0.0,0.0,0.0,6.606881965,61.36371891,40.9216797,9.967957042,0.0,24.53980033,23.39100552,10.35380408,0.0,22.34339045,17.45358833,0.0,23.46809137,70.90134054,31.57701771,0.0,0.0,4.794537184,0.0,319.33,65.86142684,33.59614843,11.76620206,0.0,0.0,0.0,0.0,28.42975555,30.88443272,0.0,44.91835986,64.9983068,0.555555556,31,12,19,0,1,1,0,1,1,14,10,22,9,1,1,2,-2.8638,97.7965,0,2,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0_0_1_0_0_0
C05977,10.65761621,-4.492710223,10.65761621,0.164583333,0.560931332,198.067,191.011,197.9929392,70,1.666666667,2.333333333,2.75,3.963421598,227.7296845,11.19023444,5.87444607,6.768873261,6.348353872,2.802945773,4.333242516,1.77620266,3.015555452,0.829274494,1.314695055,0.364424642,0.724883355,-0.46,8.15252159,3.506439499,4.424549346,68.15500186,0.0,0.0,0.0,0.0,67.12619449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.51354618,14.29491799,0.0,0.0,6.103966388,13.21376393,0.0,0.0,0.0,4.794537184,0.0,7.822697123,35.57677439,18.9321858,0.0,0.0,0.0,0.0,102.29,13.92666351,9.359585469,19.68598479,0.0,0.0,0.0,0.0,4.523747162,19.63021355,-0.834697657,14.55781841,31.58243481,0.75,12,2,7,0,0,0,0,0,0,5,2,10,6,0,0,0,-0.3689,34.2171,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06125,11.76108141,-5.043455168,11.76108141,0.191884038,0.067263598,568.706,522.338,568.2791573,223,1.052631579,1.631578947,2.157894737,2.487483014,800.8883497,29.26093778,22.18945337,23.00594995,18.49541958,13.51286706,14.87801543,9.624435713,10.67234769,6.458774077,6.924197436,4.240884416,4.749389758,-1.16,33.04862293,18.23782244,13.76349574,225.8690225,0.0,0.0,0.0,0.0,180.7163228,0.0,0.0,0.0,0.0,45.44866694,0.0,0.0,0.0,51.84800496,16.80909589,5.316788604,0.0,126.8252962,13.21376393,12.15204021,0.0,5.316788604,4.794537184,0.0,0.0,95.87221517,24.05581192,0.0,83.97359667,12.15204021,0.0,192.08,59.85758204,33.63844375,13.01697727,0.0,19.26246487,57.78739461,6.076020107,16.42361124,14.02647578,-0.708496251,35.55296133,74.11565676,0.88,38,6,12,0,1,1,0,0,0,10,6,14,21,1,1,1,1.8757,138.6785,0,4,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06143,10.47194444,-0.049722222,10.47194444,0.049722222,0.494120399,86.09,80.042,86.03677943,34,2.5,3.166666667,3.333333333,3.236426783,84.10749561,6.568914101,3.600953631,3.600953631,3.66390246,1.778978356,1.778978356,1.15907893,1.15907893,0.370790812,0.370790812,0.117354024,0.117354024,-0.37,2.745638273,1.047961108,0.792138884,36.78983322,0.0,0.0,0.0,0.0,35.63575031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064579,6.286160523,0.0,0.0,19.44852521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39012691,9.901064579,0.0,13.34455882,0.0,0.0,26.3,0.0,4.794537184,6.103966388,12.70698215,0.0,0.0,0.0,0.0,5.106527395,0.001157407,0.0,18.99884259,0.75,6,0,2,0,0,0,0,0,0,2,0,4,3,0,0,0,0.3218,20.171,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06187,10.69911149,-4.789492753,10.69911149,0.008482764,0.350153139,352.232,335.096,352.0559334,130,1.043478261,1.652173913,2.217391304,2.058531751,557.4647615,17.19830613,11.66674753,12.56117473,10.67052241,6.526206729,8.056503472,4.912797829,6.15215062,3.164438831,3.649859392,1.980957616,2.32207337,-1.23,18.11362452,7.118487289,4.868256359,130.2708735,39.68665869,35.91488922,0.0,6.290026729,7.822697123,4.523747162,4.565048285,0.0,0.0,0.0,24.26546827,0.0,6.606881965,48.77545414,7.822697123,0.0,0.0,30.70589228,6.606881965,24.26546827,11.49902367,4.736862954,0.0,11.49902367,7.822697123,67.52570703,13.8256584,0.0,0.0,24.26546827,0.0,166.14,45.13547137,24.99115786,11.49902367,0.0,0.0,24.26546827,0.0,4.523747162,19.26054911,0.0,14.93648841,58.86906715,0.5,23,6,10,0,1,1,1,0,1,8,6,11,5,1,1,2,-1.3121,73.4123,0,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0_0_1_0_0_0
C06188,10.74661184,-4.801933554,10.74661184,0.182681682,0.325320397,366.259,347.107,366.0715834,136,1.083333333,1.75,2.375,2.118073985,589.8700747,17.90541292,12.37385432,13.26828151,11.22536397,6.978364152,8.508660895,5.184733252,6.424086044,3.461556375,3.946976936,2.19669413,2.537809884,-1.07,19.25732327,7.873719102,4.728616583,136.6358156,39.68665869,30.16537738,0.0,6.290026729,7.822697123,4.523747162,4.565048285,0.0,0.0,18.19910121,6.066367069,5.563451492,13.21376393,48.77545414,7.822697123,0.0,0.0,37.31277424,6.606881965,29.82891977,5.749511833,4.736862954,0.0,5.749511833,7.822697123,67.52570703,20.43254037,0.0,5.563451492,24.26546827,0.0,166.14,45.13547137,24.99115786,12.3563938,5.563451492,0.0,6.066367069,18.19910121,4.523747162,19.26054911,0.0,15.00621627,60.29933928,0.538461539,24,6,10,0,1,1,1,0,1,8,6,11,6,1,1,2,-1.5254,77.6703,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06193,11.75936764,-4.936493366,11.75936764,0.005722789,0.311144457,363.223,349.111,363.057999,132,1.5,2.208333333,2.833333333,2.011993155,860.5408039,17.64589989,11.88191032,12.77633751,11.20852722,6.616753239,8.147049983,5.074087304,6.266059716,3.473189669,3.991250021,2.514325846,3.091901705,-1.86,16.97903685,5.894711274,2.934774074,132.4650719,30.47040843,18.31189916,17.39177911,5.948339281,7.822697123,18.86936251,9.549026806,4.983978521,0.0,0.0,0.0,0.0,12.93420204,33.8255364,24.93491434,19.51903521,0.0,24.53980033,12.34054944,16.68112415,0.0,11.29293437,5.948339281,0.0,7.822697123,64.43769433,13.8256584,0.0,6.227901171,11.12185726,11.16387794,206.04,44.52864632,19.57264026,17.11221722,0.0,10.89441972,0.0,0.0,19.47568272,20.25735364,0.0,16.67070975,59.13484581,0.5,24,7,13,0,1,1,0,2,2,10,6,14,4,1,1,3,-2.5697,76.4808,0,2,2,4,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06194,11.8064314,-4.227751139,11.8064314,0.025828609,0.467445632,345.208,333.112,345.0474344,124,1.434782609,2.173913044,2.913043478,1.817250184,880.0972536,16.35300667,11.39573142,12.29015861,10.89297863,6.576830796,8.072275911,5.131498511,6.490247076,3.700092743,4.719784234,2.780231047,3.924983738,-1.82,14.75216246,4.836035767,2.190511449,126.9843184,20.47046943,18.31189916,17.39177911,5.948339281,7.822697123,23.39310968,9.549026806,4.983978521,0.0,0.0,0.0,0.0,12.93420204,28.34934456,24.93491434,19.51903521,0.0,24.53980033,12.34054944,16.68112415,0.0,11.29293437,5.948339281,0.0,7.822697123,54.43775534,18.34940556,0.0,6.227901171,11.12185726,11.16387794,174.81,44.52864632,19.35952447,17.11221722,0.0,0.0,10.89441972,0.0,14.95193556,19.51802475,0.0,22.91549393,44.39006162,0.5,23,5,12,0,2,2,0,2,2,10,4,13,2,2,2,4,-1.5241,73.1282,0,1,1,4,0,0,0,0,0,3,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06206,10.94585648,-4.736830121,10.94585648,0.102615741,0.696769794,202.102,195.046,202.00311,70,1.230769231,1.769230769,2.230769231,2.764172385,341.1603513,9.897341226,6.453137004,7.347564195,5.988981865,3.334080265,4.864377008,2.235346926,3.399075013,1.211320133,1.61497774,0.734946821,1.056369232,-1.16,9.92445946,3.701138224,3.376163402,74.20949074,4.523747162,0.0,0.0,0.0,13.79200241,9.786823206,9.359585469,0.0,0.0,18.19910121,12.13273414,0.0,5.563451492,23.67015584,13.79200241,0.0,0.0,0.0,0.0,35.89528683,0.0,0.0,0.0,0.0,7.822697123,15.75612849,9.088795447,0.0,10.35798868,30.33183534,0.0,83.83,13.79200241,9.359585469,5.563451492,0.0,0.0,12.13273414,18.19910121,4.523747162,9.786823206,0.0,14.11785478,29.52103411,0.0,13,2,5,0,0,0,1,0,1,3,2,6,2,0,0,1,0.9361,43.9016,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06244,9.222222222,-0.333333333,9.222222222,0.333333333,0.401030923,59.068,54.028,59.03711378,24,2.0,2.0,2.0,2.803039488,29.01955001,3.577350269,2.48559856,2.48559856,1.732050808,0.99279928,0.99279928,0.61065041,0.61065041,0.0,0.0,0.0,0.0,-0.53,3.47,0.8748583,1.156009256,24.60560594,5.733667477,0.0,0.0,5.907179729,0.0,4.794537184,0.0,0.0,0.0,0.0,0.0,6.9237372,0.0,4.794537184,5.907179729,0.0,5.733667477,6.9237372,0.0,0.0,0.0,5.733667477,0.0,0.0,0.0,5.907179729,4.794537184,0.0,6.9237372,0.0,0.0,43.09,0.0,4.794537184,5.907179729,0.0,0.0,6.9237372,0.0,5.733667477,0.0,0.0,0.0,14.66666667,0.5,4,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0,-0.5084,14.8684,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0_0_1_0_0_0
C06374,11.22675926,-1.070185185,11.22675926,0.055601852,0.67136917,164.14,158.092,164.0347681,61,1.333333333,1.916666667,2.416666667,3.193321292,350.9973052,9.844934983,6.073111253,6.073111253,6.16390246,3.209205357,3.209205357,2.179860492,2.179860492,1.402098843,1.402098843,0.867612131,0.867612131,-1.84,6.844729127,2.653856211,1.139528506,68.618456,0.0,0.0,0.0,0.0,67.69812551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176,11.87648502,5.733667477,0.0,0.0,0.0,35.39237126,0.0,5.733667477,0.0,0.0,0.0,16.98301241,0.0,0.0,20.71597735,24.26546827,0.0,66.4,5.969305288,9.589074368,17.03408271,0.0,0.0,12.13273414,12.13273414,5.733667477,5.106527395,-0.251379441,0.0,38.41804611,0.0,12,2,4,0,0,0,1,0,1,2,2,5,2,0,0,1,0.5789,40.8675,0,0,0,0,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06378,10.33527778,-0.871851852,10.33527778,0.016296296,0.478405653,101.061,98.037,101.011293,38,2.0,2.571428571,2.714285714,3.632432152,137.01955,7.439157589,3.341060446,3.341060446,4.03658126,1.459205357,1.459205357,0.728974875,0.728974875,0.254569636,0.254569636,0.091200426,0.091200426,-1.06,3.009687482,0.959498621,0.886548846,40.13627539,0.0,0.0,0.0,0.0,38.93654737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176,12.37940059,5.316788604,0.0,6.544756406,0.0,0.0,0.0,5.316788604,4.794537184,0.0,0.0,24.03068439,4.794537184,0.0,0.0,0.0,0.0,66.4,12.51406169,9.589074368,6.410095306,0.0,0.0,0.0,0.0,5.316788604,5.106527395,-0.646296296,0.0,29.81296296,0.333333333,7,2,4,0,0,0,0,0,0,2,2,6,2,0,0,0,-0.7947,19.9555,1,0,0,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06379,10.59252409,-1.185509259,10.59252409,0.066898148,0.523906702,174.132,166.068,174.0402474,67,1.416666667,2.0,2.333333333,4.023176701,229.0645009,10.43072142,6.110735894,6.110735894,5.93042811,3.148737981,3.148737981,2.069636844,2.069636844,1.178130309,1.178130309,0.596324019,0.596324019,-1.59,8.506061479,3.70104239,3.546999465,68.18685759,0.0,0.0,0.0,0.0,67.1456449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59666634,18.34870588,5.316788604,0.0,18.88348408,0.0,0.0,0.0,5.316788604,4.794537184,0.0,0.0,34.6036015,9.589074368,0.0,12.84164325,0.0,0.0,103.7,17.98045141,14.38361155,19.25173855,0.0,0.0,0.0,0.0,5.316788604,10.21305479,-0.572424887,0.0,46.40575822,0.5,12,3,6,0,0,0,0,0,0,3,3,7,5,0,0,0,-0.4367,36.8253,2,0,0,0,0,2,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06381,9.899789305,-0.704861111,9.899789305,0.037037037,0.334979938,132.123,124.059,132.0647255,52,1.111111111,1.444444444,1.666666667,3.102825942,108.9811554,7.276020882,4.678303901,4.678303901,4.125897658,2.192705341,2.192705341,1.258831626,1.258831626,0.525238408,0.525238408,0.21842503,0.21842503,-1.46,7.54,3.53064934,6.54,51.57168522,22.10091216,0.0,0.0,0.0,12.06222902,0.0,9.589074368,0.0,0.0,0.0,0.0,0.0,6.668691189,9.589074368,12.06222902,10.63357721,11.46733495,0.0,6.668691189,0.0,0.0,22.10091216,9.589074368,0.0,0.0,18.73092021,0.0,0.0,0.0,0.0,0.0,110.24,12.06222902,9.589074368,6.668691189,0.0,0.0,0.0,0.0,22.10091216,0.0,0.0,0.0,31.83333333,0.333333333,9,6,6,0,0,0,0,0,0,2,4,6,2,0,0,0,-1.7195,30.3052,0,0,0,0,0,0,0,2,2,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0_0_1_0_0_0
C06382,9.858972978,-1.204861111,9.858972978,0.162037037,0.358379797,133.107,126.051,133.0487411,52,1.444444444,2.0,2.333333333,3.102825942,109.4713804,7.276020882,4.548167227,4.548167227,4.125897658,2.127637004,2.127637004,1.19973342,1.19973342,0.502233277,0.502233277,0.206922465,0.206922465,-1.46,7.54,3.53064934,6.54,51.02602827,21.47377208,0.0,0.0,0.0,12.12435458,0.0,9.589074368,0.0,0.0,0.0,0.0,0.0,6.668691189,14.69560176,12.12435458,10.63357721,5.733667477,0.0,6.668691189,0.0,0.0,16.36724469,9.589074368,0.0,0.0,23.89957317,0.0,0.0,0.0,0.0,0.0,104.45,12.12435458,9.589074368,6.668691189,0.0,0.0,0.0,0.0,5.733667477,5.106527395,0.0,0.0,33.83333333,0.333333333,9,5,6,0,0,0,0,0,0,2,4,6,2,0,0,0,-1.1202,28.7466,0,0,0,0,0,0,1,2,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0_0_1_0_0_0
C06435,11.7937037,-4.701798194,11.7937037,0.009431112,0.412343882,418.299,399.147,418.0889648,154,1.392857143,2.142857143,2.857142857,1.702169676,959.680193,20.47432702,14.66540687,15.55983406,13.23118259,8.347771977,9.843217092,6.079613874,7.457498494,4.049781142,4.959496805,2.718365905,3.455000452,-2.15,20.58083233,8.070719158,4.139115338,157.0657832,24.45764343,18.31189916,17.39177911,0.0,13.79200241,23.57333278,14.53300533,0.0,0.0,6.9237372,6.420821623,6.420821623,19.26152211,38.25040914,24.95588035,19.51903521,0.0,44.30518078,6.606881965,23.00844423,0.0,5.559266895,0.0,0.0,7.822697123,65.51358802,23.14394275,0.0,25.99328162,17.44917733,11.16387794,186.09,50.4979516,29.26058905,17.58469956,6.420821623,6.327320075,10.89441972,6.9237372,19.47568272,9.260610116,0.0,22.09677177,61.20878378,0.571428571,28,4,13,0,1,1,0,2,2,11,4,14,7,1,1,3,-0.8009,90.8496,0,2,2,4,0,0,0,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0_0_1_0_0_0
C06552,9.191194256,-0.278611111,9.191194256,0.214144936,0.662773983,197.242,182.122,197.1276601,78,1.214285714,1.857142857,2.428571429,2.831956368,301.7831549,10.55204176,8.573311432,8.573311432,6.613392203,4.569283429,4.569283429,3.111991984,3.111991984,1.376271956,1.376271956,0.924673685,0.924673685,-1.59,10.49058018,4.591662316,3.041112135,82.80901575,15.7401046,0.0,0.0,11.89667856,6.01046484,0.0,0.0,14.95193556,0.0,0.0,20.7712116,12.58659724,0.0,5.106527395,11.89667856,14.95193556,0.0,26.81305243,17.17833361,0.0,6.01046484,10.63357721,11.89667856,6.01046484,0.0,32.64506019,0.0,0.0,20.7712116,0.0,0.0,82.96,0.0,5.106527395,12.05230567,18.44143497,0.0,0.0,0.0,25.58551277,0.0,0.0,0.0,33.83333333,0.625,14,3,6,0,0,0,0,1,1,6,3,6,4,0,0,1,0.8293,54.4142,0,0,0,3,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_0_1_0_0_0
C06555,9.62,-0.9375,9.62,0.9375,0.356024368,103.081,98.041,103.0381764,40,1.142857143,1.428571429,1.428571429,3.31801959,87.10802962,5.86180732,3.471197119,3.471197119,3.125897658,1.48559856,1.48559856,0.85350154,0.85350154,0.24639964,0.24639964,0.121425565,0.121425565,-1.26,5.74,2.012323326,4.74,39.65688092,11.46733495,0.0,0.0,0.0,12.06222902,5.316788604,9.589074368,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368,12.06222902,5.316788604,11.46733495,0.0,0.0,0.0,0.0,16.78412356,9.589074368,0.0,0.0,12.06222902,0.0,0.0,0.0,0.0,0.0,98.21,12.06222902,9.589074368,0.0,0.0,0.0,0.0,5.316788604,11.46733495,0.0,0.0,0.0,27.83333333,0.0,7,5,5,0,0,0,0,0,0,2,3,5,0,0,0,0,-1.2666,22.3025,0,0,0,0,0,0,0,2,2,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0_0_1_0_0_0
