CIDs,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_amide,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_oxime,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_priamide,fr_urea,EC1,EC2,EC3,EC4,EC5,EC6
C12135,12.5237231513,-0.5146140401,12.5237231513,0.0548624759,0.672310813,300.266,288.17,300.063388104,112,1,1.7727272727,2.4545454545,2.2901452147,925.8027285598,15.8530066722,11.530487273,11.530487273,10.507239053,6.3585529245,6.3585529245,4.699612931,4.699612931,3.3366212033,3.3366212033,2.2703597199,2.2703597199,-3.15,13.8157885203,4.9959623579,2.1044254414,123.9976893818,24.4735960754,40.2304546849,0,5.4287903919,0,4.7945371841,0,0,0,0,12.1327341369,23.7625526971,12.673249033,24.4735960754,10.9692443561,0,0,0,7.1097975413,46.8183259139,34.1249503165,10.1656533457,0,22.9980473331,0,22.4293797258,0,0,0,45.8066864591,22.0961473395,100.13,11.1783022252,20.1141193686,33.5951710061,5.7495118333,6.0663670685,31.5720617423,6.0663670685,0,9.1540138909,0,5.2888964475,55.7111035525,0.0625,22,3,6,0,0,0,2,1,3,6,3,6,2,0,0,3,2.5854,79.4664,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0
C12142,4.1457371977,0.5435185185,4.1457371977,0.5435185185,0.5418461603,204.357,180.165,204.187800768,84,1.4666666667,2.2,2.7333333333,2.2328344853,297.160171244,11.0520417639,10.4746914947,10.4746914947,7.0601846223,6.3870290066,6.3870290066,5.8077493103,5.8077493103,5.0253620326,5.0253620326,3.7200340706,3.7200340706,-0.52,10.9801034927,3.8082274378,1.6839982164,94.457572258,0,0,0,0,0,0,0,0,0,30.7249020503,63.2023850757,0,0,0,0,0,17.2508025617,52.8753197137,0,23.8011648506,0,0,0,0,0,0,0,17.2508025617,52.8753197137,23.8011648506,0,0,0,0,0,5.4149904694,11.8358120923,37.6772126447,5.5731045301,33.4261673895,0,0,0,25.75,0.7333333333,15,0,0,2,0,2,0,0,0,0,0,0,1,0,1,2,4.7252,66.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C12144,9.7394581274,-1.0160108806,9.7394581274,0.2949691358,0.3294303315,317.514,278.202,317.292994108,134,0.7272727273,1.1363636364,1.5454545455,3.2611575354,226.3778080605,16.6315457442,14.5505367999,14.5505367999,10.6294276175,9.3562289076,9.3562289076,6.5821313589,6.5821313589,4.3971565666,4.3971565666,2.7585661327,2.7585661327,-0.16,21.84,15.7249347168,12.3905607856,136.6658589262,21.0532496617,0,0,0,0,0,0,0,0,83.9735966748,6.4208216229,0,24.8566555692,15.3195821845,0,0,5.7336674772,108.6441919024,6.6068819645,0,0,5.7336674772,0,0,0,40.1762377537,0,0,90.3944182977,0,0,86.71,18.2497736046,10.2130547897,6.6068819645,6.4208216229,12.8416432459,64.2082162293,0,6.9237371997,10.840194872,0,0,49,1,22,5,4,0,0,0,0,0,0,4,4,4,16,0,0,0,3.119,92.7698,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C12145,11.1092134122,-1.0835108806,11.1092134122,0.0734596861,0.3043780667,344.516,306.212,344.280083696,143,0.9166666667,1.375,1.7916666667,3.5283507698,317.7992177255,18.9160027946,15.3814348211,15.3814348211,12.0232744677,9.7656948541,9.7656948541,6.7711694606,6.7711694606,4.6009386117,4.6009386117,2.9480940691,2.9480940691,-0.65,21.3928265525,14.672767878,11.8198521769,147.4022946272,0,0,0,0,101.6434102084,0,0,0,0,45.4486669372,0,0,0,20.1141193686,6.4100953061,5.316788604,0,108.6441919024,6.6068819645,0,0,5.316788604,4.7945371841,0,0,46.5863330598,0,0,90.3944182977,0,0,89.79,18.2497736046,20.1141193686,13.0169772706,6.4208216229,12.8416432459,64.2082162293,0,12.2405258037,0,-0.4968816975,0,57.6635483642,0.9473684211,24,4,5,0,0,0,0,0,0,4,4,6,17,0,0,0,3.4192,97.1141,0,3,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C12147,10.1924452003,-4.65875,10.1924452003,1.1645601852,0.4222553685,199.099,189.019,199.02457367,72,1.5833333333,2,2.25,4.1345722888,211.593624983,9.9391575888,6.245650061,7.140077252,5.2378694245,2.9612736455,4.4915703888,2.1651256543,3.3570980664,1.09446089,1.7016236295,0.4829415968,1.0472572108,-0.46,11.54,3.9722386369,4.4245493464,68.3813473286,20.6270180775,6.0418408291,0,0,13.7920024111,9.3182843458,4.5650482849,0,0,0,6.9237371997,0,6.1039663877,28.7766832311,13.7920024111,0,5.7336674772,19.0695444166,0,0,0,5.7336674772,0,0,7.8226971231,33.0084631052,13.8833326307,0,6.9237371997,0,0,130.08,25.937809628,9.359585469,0,0,6.9237371997,0,0,4.5237471617,20.6270180775,0,14.2140192744,32.4248696145,0.75,12,5,7,0,0,0,0,0,0,4,4,8,4,0,0,0,-1.1039,38.2023,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
C12173,9.9156712176,-0.411486678,9.9156712176,0.0068981481,0.7615699538,273.332,254.18,273.136493468,106,1.45,2.35,3.2,1.9619222544,583.329871342,13.7422762082,11.5562389163,11.5562389163,9.7431487149,7.1958084128,7.1958084128,5.8668740179,5.8668740179,4.8301410679,4.8301410679,3.8654387559,3.8654387559,-1.52,12.238164019,4.2353074715,1.4901227444,117.9449141655,19.8970419064,6.1039663877,11.4990236666,0,0,0,0,0,0,18.2184072821,24.595396589,18.5290295205,18.6287543984,14.5802533024,0,5.316788604,0,37.0093228967,13.6545539472,35.411677334,11.4990236666,14.7905145116,0,11.4990236666,0,30.9690141175,11.9597468753,0,23.9685462292,24.2847743506,0,50.72,6.1039663877,5.1065273948,11.5189568571,6.4208216229,31.0093581013,11.1269029834,7.1097975413,17.4591757793,9.4737259076,0,0,42.0833333333,0.5,20,2,4,1,2,3,1,0,1,4,2,4,1,0,0,4,1.5081,75.1755,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C12206,9.0530404384,-0.157324263,9.0530404384,0.040041336,0.5764440677,166.176,156.096,166.06299418,64,1.1666666667,1.9166666667,2.5,2.8929097793,291.8251639193,8.9746914947,6.4354989136,6.4354989136,5.7363821052,3.5317319916,3.5317319916,2.3330948356,2.3330948356,1.4151807819,1.4151807819,0.8329182853,0.8329182853,-1.48,8.6150570342,3.7806176254,2.0002848337,70.2193276871,15.3195821845,0,11.4990236666,0,0,0,0,0,0,18.2184072821,17.6961856286,0,6.6068819645,15.3195821845,6.0760201068,0,0,0,6.6068819645,29.8385728039,11.4990236666,0,0,11.4990236666,0,21.926464149,0,0,5.5634514917,24.2751213122,6.0760201068,60.69,0,0,18.1059056311,0,5.5634514917,12.1327341369,18.2184072821,0,15.3195821845,0,0,34.5,0.1111111111,12,3,3,0,0,0,1,0,1,3,3,3,2,0,0,1,1.1033,45.8914,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0
C12208,11.8044200365,-2.2735471023,11.8044200365,0.0712947458,0.3699167065,338.312,320.168,338.100167536,130,1.1666666667,1.7916666667,2.375,2.032444862,637.9824251744,17.905412915,12.571178834,12.571178834,11.2090331022,7.2076137052,7.2076137052,5.7031295127,5.7031295127,3.8314165722,3.8314165722,2.4755832424,2.4755832424,-2.42,17.9264504908,6.9969595263,4.1046867683,136.7931482683,30.269499928,17.9574446088,5.601050811,0,11.9386105759,0,9.5890743681,0,0,12.1327341369,23.7722057355,18.9176633527,6.1039663877,39.8585742961,18.0146306827,0,0,36.7545932201,0,35.9049398724,5.7495118333,0,0,5.7495118333,0,61.3841975243,14.3259373219,0,18.4050947375,30.3414883807,6.0760201068,144.52,48.693203796,24.9086565527,5.7495118333,5.5634514917,6.0760201068,18.2087542438,12.1327341369,0,14.9499177435,0,0,74.4166666667,0.375,24,5,8,1,0,1,1,0,1,7,5,8,4,0,1,2,-0.3515,80.854,1,3,2,0,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
C12214,10.3989530581,-4.6907580231,10.3989530581,0.6513348765,0.2862181714,259.151,245.039,259.045703038,96,1.5,2.0625,2.4375,2.613201182,294.2531227131,12.5604779323,8.1316410835,9.0260682745,7.1943058735,4.3421601811,5.8724569244,3.4619489393,4.7013017305,2.2586900338,2.7441105953,1.3543343036,1.6954500574,-0.09,13.9728535512,4.6492665785,2.9761851236,90.6458910378,35.576935821,12.2079327755,0,5.7871111526,7.8226971231,4.5237471617,4.5650482849,0,0,0,0,0,19.2556047582,38.9320637905,7.8226971231,0,5.7336674772,24.0368847572,13.213763929,0,0,5.7336674772,0,0,7.8226971231,62.3570540763,13.8256584004,0,0,0,0,162.7,45.0733458094,14.7781030746,0,0,0,0,0,4.5237471617,25.3638810313,0,14.5021456129,42.5534099427,1,16,7,9,0,1,1,0,0,0,7,6,10,4,1,1,1,-3.1364,48.8869,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
C12248,10.6409698602,-2.7300462963,10.6409698602,0.7615740741,0.3189399552,202.126,196.078,202.033819292,76,1.5714285714,2.1428571429,2.5714285714,2.997861055,350.031161165,10.9307214203,6.6437359271,6.6437359271,6.3588964581,3.2954747613,3.2954747613,2.3953762922,2.3953762922,1.3949987156,1.3949987156,0.8142059066,0.8142059066,-2.16,9.9244594595,2.9570432878,1.4740337565,76.6011596865,15.9467222668,0,5.8356197858,0,18.0315343126,10.633577208,14.3836115522,4.9924047326,0,0,0,0,0,24.5966663419,23.8671540984,10.633577208,10.7260722098,5.724985594,0,0,0,16.3672446852,9.5890743681,0,0,39.805194482,4.7945371841,0,0,4.9924047326,0,154.11,29.5921396924,19.4901389471,0,0,0,0,10.633577208,10.7260722098,5.1065273948,0,0,52.9166666667,0.2,14,6,9,0,1,1,0,0,0,4,5,9,1,0,0,1,-2.4504,41.2714,1,1,0,0,0,1,1,3,2,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0
C12270,11.7738203893,-1.4873582766,11.7738203893,0.3648119803,0.3387520578,304.255,288.127,304.090665472,118,0.9047619048,1.4761904762,1.8571428571,4.8008905305,431.504182452,16.5769857903,11.1589031208,11.1589031208,9.6288054131,5.8697450199,5.8697450199,4.1827978723,4.1827978723,2.3341919567,2.3341919567,1.4267651279,1.4267651279,-2.65,18.35,8.5067020803,8.1839163902,118.6787082958,25.9531593925,12.0836816583,0,11.8143594587,17.9079158639,19.1781487363,4.7945371841,0,0,0,6.4208216229,13.3445588226,6.4208216229,39.2922681049,29.7222753226,10.633577208,0,38.2698837268,0,0,0,10.633577208,0,0,0,57.1255391654,23.9726859204,0,26.1862020685,0,0,170.1,54.6476002267,23.9726859204,6.4208216229,0,6.9237371997,0,0,5.316788604,15.3195821845,0,0,75.5,0.5454545455,21,5,10,0,0,0,0,0,0,5,5,10,9,0,0,0,-1.6,66.2938,3,0,0,0,0,3,3,5,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
C12296,10.2030168178,-0.1845833333,10.2030168178,0.1845833333,0.5422095914,130.187,116.075,130.099379688,54,1.5555555556,2.1111111111,2.4444444444,3.0061050301,86.9169405759,7.2760208819,6.3080604125,6.3080604125,4.1258976577,3.2598722539,3.2598722539,2.522565321,2.522565321,1.0005266044,1.0005266044,0.4383565648,0.4383565648,-0.53,8.47,4.358753835,7.47,56.2039710438,4.7368629538,0,0,0,5.969305288,4.7945371841,0,0,0,13.8474743994,12.3387276691,6.9237371997,6.6068819645,9.5314001379,5.969305288,0,5.9179060462,27.192033222,6.6068819645,0,0,0,0,0,0,12.5761872525,9.5314001379,5.9179060462,27.192033222,0,0,26.3,0,4.7945371841,5.969305288,12.5247880107,6.4208216229,6.9237371997,0,13.8474743994,4.7368629538,0,0,22.5,0.8571428571,9,0,2,0,0,0,0,0,0,2,0,2,3,0,0,0,1.5956,36.088,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
C12308,12.6879858355,-0.9224146117,12.6879858355,0.1891203704,0.562964592,346.423,320.215,346.178023932,136,1.28,2.04,2.76,1.7557797697,714.8750738452,17.8280626458,14.7151839006,14.7151839006,11.6964122911,9.5038741125,9.5038741125,9.6870112302,9.6870112302,8.8579783185,8.8579783185,8.1702493583,8.1702493583,-1.36,15.8607689939,4.3025645015,1.5206641438,146.9794493355,14.9499177435,0,0,0,11.9386105759,9.5890743681,0,0,0,12.9997573065,68.272574029,5.4149904694,23.5408292911,24.5389921116,11.9386105759,0,33.9986895467,57.4705393712,6.6068819645,12.1520402137,0,0,0,0,0,34.3595981411,14.3259373219,33.9986895467,51.8694885602,12.1520402137,0,83.83,28.3182430839,19.8021291578,23.2201078497,32.2901684562,24.8355693988,0,0,6.5789356836,4.7368629538,0,0,60.5,0.8,25,2,5,4,1,5,0,0,0,4,2,5,1,1,5,5,2.5279,88.4466,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C12312,10.7888888889,0.0983333333,10.7888888889,0.0983333333,0.5653488967,133.15,126.094,133.052763844,50,1.3,2.1,2.9,2.5100421992,253.3410097153,6.9746914947,5.4247561484,5.4247561484,4.8601733453,3.2385811956,3.2385811956,2.3821000857,2.3821000857,1.6424605875,1.6424605875,1.1637772976,1.1637772976,-1.31,5.4729931169,1.8364185841,0.6921416513,58.8668404784,5.316788604,0,0,5.9071797294,0,4.7945371841,0,0,0,18.1991012054,11.6298185602,5.6873862747,6.4208216229,4.7945371841,11.594566004,0,0,6.4208216229,5.316788604,29.8289197655,0,5.316788604,5.6873862747,0,0,5.9071797294,11.215358807,0,5.5634514917,24.2654682738,0,29.1,0,4.7945371841,5.9071797294,6.4208216229,11.2508377664,0,0,5.316788604,0,0,0,24,0.125,10,1,2,0,1,1,1,0,1,1,1,2,0,0,0,2,1.1812,38.7757,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C12354,11.7885878894,-0.8202450416,11.7885878894,0.2568279629,0.262403378,453.445,432.277,453.085542872,167,0.4516129032,0.6774193548,0.9032258065,4.3196324723,858.4417795257,24.8445705038,16.8546922258,17.6711888067,14.8146772611,9.1093266282,9.5175749187,6.9744149055,7.4297567067,3.5479835846,3.6923211519,2.4780426599,2.6390302976,-2.95,26.0856506239,13.3723058164,13.8167749964,182.4434388652,0,23.1329797855,0,0,102.737084845,23.9726859204,0,0,0,0,6.9237371997,0,25.6832864917,47.9453718407,69.7932705955,0,0,64.711131806,0,0,0,0,0,0,12.628789148,57.1644814475,47.9453718407,0,64.711131806,0,0,170.7,103.4157775007,47.9453718407,11.5360985531,0,12.628789148,6.9237371997,0,0,0,-0.2568279629,0,104.1715010376,0.5,31,0,10,0,0,0,0,0,0,11,0,12,18,0,0,0,0.3632,104.888,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C12367,12.9343209877,-1.3529513889,12.9343209877,0.0094079113,0.3494140374,366.325,352.213,366.073952788,136,0.9259259259,1.5925925926,2.2592592593,2.0776085682,1191.3801026352,19.6184376746,14.0690724164,14.0690724164,12.7012850582,8.0427901372,8.0427901372,6.5631754673,6.5631754673,4.9443519173,4.9443519173,3.8539394768,3.8539394768,-3.74,16.7136224259,5.3762400298,2.2127003249,151.9183121224,25.5326369742,28.5614988248,0,5.7832449464,5.969305288,4.7945371841,4.7945371841,0,0,0,53.6202387176,11.4525912829,11.1269029834,35.1217113423,22.5249986632,0,0,13.3445588226,0,57.646177224,22.9980473331,0,0,22.9980473331,0,37.2851872085,6.4208216229,6.9237371997,42.9697833183,24.2654682738,10.7724484289,135.29,29.0010857342,35.1217113423,39.8103636375,16.5131271979,6.0663670685,19.0564713366,6.0663670685,0,0,0,0,78.8333333333,0.1,27,5,7,1,0,1,3,0,3,6,5,7,1,0,0,4,2.80402,94.984,0,0,0,0,4,1,1,2,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0
C12369,13.0567997292,-1.4060104524,13.0567997292,0.0245846981,0.4066124299,394.335,380.223,394.068867408,146,0.8965517241,1.5517241379,2.1724137931,2.1134718245,1286.3063245883,21.1957879438,15.2312486206,15.2312486206,13.6668102155,8.4285731392,8.4285731392,6.6740238866,6.6740238866,5.1138158241,5.1138158241,3.8191551816,3.8191551816,-4.07,18.300620044,5.9642785377,2.3533845907,162.7640878142,25.1629725332,28.5614988248,5.7832449464,5.7832449464,5.969305288,9.5890743681,4.7945371841,0,0,0,36.0725141112,22.5794942663,18.2367005247,39.5465840854,28.3082436096,0,0,6.9237371997,7.1097975413,57.646177224,22.9980473331,4.7368629538,0,22.9980473331,0,45.0717023013,0,6.9237371997,47.7643205024,24.2654682738,10.7724484289,141.36,40.3477821722,34.8097211316,44.3392177207,0,6.0663670685,32.2326359464,0,0,4.7368629538,0,0,85.5,0.0952380952,29,4,8,1,0,1,3,0,3,7,4,8,2,0,0,4,2.74722,100.4977,0,0,0,0,3,1,1,3,2,0,0,0,0,0,3,3,0,0,1,2,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0
C12379,13.3269463341,-3.4586411092,13.3269463341,0.0109021217,0.2925114639,458.375,440.231,458.084911396,172,1.0606060606,1.696969697,2.2727272727,2.1189469944,1338.0830136673,24.6184376746,17.494958797,17.494958797,15.3703692446,9.5032686098,9.5032686098,7.7857786341,7.7857786341,6.2482674228,6.2482674228,4.5366625759,4.5366625759,-3.8,22.3959415146,6.8471329553,2.4328872489,184.6354553049,35.0063628818,22.8216400299,6.1039663877,28.5518364611,5.969305288,14.3836115522,4.7945371841,0,0,0,30.0061470428,17.025695813,19.7830465743,54.1845116181,34.091488556,0,0,24.2298052094,14.2195950826,46.2217250822,11.4990236666,0,0,11.4990236666,0,80.3773401935,14.2682630917,6.9237371997,36.637417519,23.9679191154,10.7724484289,187.89,69.0101996584,44.7107857105,21.8993514123,6.0760201068,26.3523292195,6.9237371997,0,4.7368629538,4.7368629538,0,0,102.5,0.2727272727,33,5,11,2,0,2,2,0,2,11,5,11,2,0,0,4,-0.33888,108.0205,0,3,1,0,2,0,0,4,4,0,0,0,0,0,2,3,0,1,2,3,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0
C12382,13.157802973,-2.8776339679,13.157802973,0.1301851852,0.2922834773,400.339,384.211,400.079432092,150,1.0689655172,1.724137931,2.3448275862,2.0211470635,1176.4228494859,21.4113308934,15.0018845715,15.0018845715,13.4948308169,8.6431414053,8.6431414053,7.3188165003,7.3188165003,5.6496482246,5.6496482246,4.2972172211,4.2972172211,-3.43,18.9112641231,5.786129036,2.2508159729,162.3111922693,30.639164369,34.6847712893,11.3842957573,11.5664898927,0,14.3836115522,0,0,0,0,36.4269686657,11.9842731146,10.9496757062,45.0227759213,28.122183268,0,5.9179060462,25.0495760213,0,40.6582735905,17.2485354999,0,0,17.2485354999,0,59.6939164069,16.0098959911,5.9179060462,22.8451773672,29.5313706071,10.7724484289,172.59,63.367402644,45.0227759213,28.5062333768,0,12.9901042682,12.1327341369,0,0,0,0,0,90.4166666667,0.25,29,6,9,2,0,2,2,0,2,9,6,9,1,0,0,4,0.3874,96.7663,0,3,2,0,3,0,0,3,3,0,0,0,0,0,2,3,0,0,0,3,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0
C12383,13.3292882338,-2.7513839679,13.3292882338,0.140110518,0.3569855174,414.366,396.222,414.095082156,156,1.1,1.7666666667,2.3666666667,2.029246453,1192.9155839641,22.1184376746,15.9629192665,15.9629192665,14.0328356193,9.0288930665,9.0288930665,7.530282011,7.530282011,5.8772491338,5.8772491338,4.553499058,4.553499058,-3.43,19.8678266207,6.2820762463,2.3281289289,168.995445861,30.269499928,34.6847712893,11.3842957573,11.5664898927,0,14.3836115522,0,0,0,0,36.4269686657,19.0940706559,10.9496757062,44.6531114802,28.122183268,0,5.9179060462,25.0495760213,7.1097975413,40.6582735905,17.2485354999,0,0,17.2485354999,0,61.6971865533,20.7467589449,5.9179060462,22.8451773672,29.5313706071,10.7724484289,161.59,57.8039511523,39.9162485264,34.0696848685,0,12.9901042682,19.2425316782,0,0,4.7368629538,0,0,89.9166666667,0.2857142857,30,5,9,2,0,2,2,0,2,9,5,9,2,0,0,4,1.0415,101.5565,0,2,1,0,3,0,0,3,3,0,0,0,0,0,2,3,0,0,1,3,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0
C12384,14.3881347632,-2.550591262,14.3881347632,0.1608205719,0.2352192867,544.509,516.285,544.158076336,208,1.0769230769,1.7692307692,2.3846153846,1.7635909387,1432.2470152873,28.5491590949,21.2431373009,21.2431373009,18.3263479365,12.2934284914,12.2934284914,10.1818040648,10.1818040648,7.8379890835,7.8379890835,6.0364512562,6.0364512562,-3.55,27.0334003993,9.2797361273,3.819925928,221.200591605,44.8497532304,40.7887376771,12.0732716757,17.1675407037,0,14.3836115522,0,0,0,0,43.3507058654,25.5148922788,23.1576084817,59.2333647827,28.122183268,0,5.9179060462,62.9960607365,7.1097975413,40.6582735905,17.2485354999,0,0,17.2485354999,0,91.4056398407,30.2204848525,5.9179060462,36.1897361898,29.5313706071,10.7724484289,200.28,82.4058770449,45.0227759213,40.4905064915,0,12.9901042682,26.1662688779,0,0,14.2105888614,0,0,111.75,0.4444444444,39,6,12,2,1,3,2,0,2,12,6,12,4,1,1,5,0.9225,131.3883,0,3,3,0,3,0,0,3,3,0,0,0,0,0,2,3,0,0,3,3,3,0,0,3,3,0,0,0,0,0,1,0,0,0,0
C12405,13.714484193,-1.2360934135,13.714484193,0.0119192408,0.3709862426,566.603,532.331,566.215197288,218,0.8780487805,1.5609756098,2.2926829268,1.315934857,1444.8574767494,29.3775862197,23.1247309918,23.1247309918,19.3578815821,14.0521469753,14.0521469753,12.0262529807,12.0262529807,8.8027016267,8.8027016267,6.618212681,6.618212681,-2.99,28.1447344051,10.0772323698,4.7223973688,236.4012098824,34.6366984408,11.853478221,23.6397615684,0,0,14.3836115522,0,0,0,12.1327341369,44.8882188506,53.5005439502,41.6843342414,49.020309993,17.3497348391,0,0,101.3901955805,0,63.2096287157,5.7495118333,0,0,5.7495118333,0,80.1867538975,20.6314104843,0,105.8862364726,24.2654682738,0,159.82,71.6141225392,34.8097211316,52.643173819,18.4050947375,0,18.1991012054,26.8375786675,0,14.2105888614,0,0,105.9166666667,0.5161290323,41,4,10,2,2,4,2,0,2,10,4,10,3,2,2,6,2.5294,143.0497,0,3,2,0,1,0,0,3,3,0,0,0,0,0,2,4,0,0,3,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C12414,14.5639457616,-2.4423924089,14.5639457616,0.0670188848,0.2554679486,714.761,668.393,714.288756152,278,0.8431372549,1.4901960784,2.1568627451,1.2430142603,1682.5251796158,36.7833636136,28.9819191337,28.9819191337,23.9586707662,17.6723637727,17.6723637727,15.2647644683,15.2647644683,11.3753779238,11.3753779238,8.6018193044,8.6018193044,-2.89,36.4675424791,12.9018784545,5.9333411672,294.1481106411,54.323479138,17.454529032,35.5308391087,0,0,14.3836115522,0,0,0,12.1423871753,52.6789792199,48.8041156281,59.465371547,68.7070906903,17.3497348391,0,0,150.8556371529,0,52.1213378858,5.7495118333,0,0,5.7495118333,0,120.099869814,28.4788519531,0,105.0240953902,35.4309834107,0,218.74,119.7289314419,45.0227759213,41.5259238739,12.8416432459,0,31.2085115503,20.7712115991,0,23.684314769,0,0,133.0833333333,0.6486486486,51,6,14,3,3,6,1,0,1,14,6,14,5,3,4,7,1.6058,174.5008,0,5,3,0,1,0,0,3,3,0,0,0,0,0,1,3,0,0,5,3,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C12415,12.9397984379,-0.8410249486,12.9397984379,0.0378675359,0.3782773504,396.351,380.223,396.084517472,148,1,1.6896551724,2.3103448276,2.3063670377,1110.1495590355,21.4553009678,15.5675315729,15.5675315729,13.6668102155,8.5657875248,8.5657875248,6.5946826087,6.5946826087,4.6192664553,4.6192664553,3.3629235609,3.3629235609,-3.81,19.937995289,7.3083327874,3.2877727091,164.2767684357,14.9499177435,17.2822686129,11.5664898927,5.7832449464,5.969305288,23.9726859204,0,0,0,12.1327341369,24.6199228283,11.1269029834,36.6417952622,38.9226036638,29.1022850734,0,0,19.7653804455,7.1097975413,57.646177224,11.4990236666,0,0,11.4990236666,0,46.4251374044,20.7467589449,0,61.108879325,24.2654682738,0,135.04,64.5698549692,34.18574071,22.2538059668,0,7.1097975413,31.1892054735,0,4.7368629538,0,0,0,87.1666666667,0.1904761905,29,2,8,1,0,1,2,0,2,8,2,8,5,0,0,3,1.7505,98.4271,0,0,0,0,2,0,0,5,5,0,0,0,0,0,2,2,0,1,1,4,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0
